student_id,student_name,gender,dob,department_id,course,semester,admission_year,email,city
STU0602,Student_602,Female,2005-04-08,2,B.Tech,3,2020,student602@college.edu,Pune
STU0603,Student_603,Female,2005-08-17,3,B.Tech,5,2021,student603@college.edu,Chennai
STU0604,Student_604,Male,2003-01-28,4,B.Tech,7,2022,student604@college.edu,Mumbai
STU0605,Student_605,Male,2002-07-05,5,B.Tech,1,2023,student605@college.edu,Bhopal
STU0606,Student_606,Female,2004-07-15,6,B.Tech,3,2024,student606@college.edu,Mumbai
STU0607,Student_607,Male,2002-05-22,7,B.Tech,5,2019,student607@college.edu,Lucknow
STU0608,Student_608,Male,2004-07-14,8,B.Tech,7,2020,student608@college.edu,Indore
STU0609,Student_609,Female,2005-07-04,1,B.Tech,1,2021,student609@college.edu,Delhi
STU0610,Student_610,Female,2001-05-19,2,B.Tech,3,2022,student610@college.edu,Mumbai
STU0611,Student_611,Male,2005-02-12,3,B.Tech,5,2023,student611@college.edu,Pune
STU0612,Student_612,Female,2003-03-16,4,B.Tech,7,2024,student612@college.edu,Lucknow
STU0613,Student_613,Male,2004-07-13,5,B.Tech,1,2019,student613@college.edu,Bhopal
STU0614,Student_614,Female,2005-06-09,6,B.Tech,3,2020,student614@college.edu,Indore
STU0615,Student_615,Male,2002-12-25,7,B.Tech,5,2021,student615@college.edu,Kolkata
STU0616,Student_616,Female,2003-02-10,8,B.Tech,7,2022,student616@college.edu,Bhopal
STU0617,Student_617,Male,2004-11-27,1,B.Tech,1,2023,student617@college.edu,Chennai
STU0618,Student_618,Male,2002-10-30,2,B.Tech,3,2024,student618@college.edu,Kolkata
STU0619,Student_619,Female,2003-12-01,3,B.Tech,5,2019,student619@college.edu,Lucknow
STU0620,Student_620,Male,2001-11-29,4,B.Tech,7,2020,student620@college.edu,Bangalore
STU0621,Student_621,Male,2004-01-10,5,B.Tech,1,2021,student621@college.edu,Mumbai
STU0622,Student_622,Male,2004-04-16,6,B.Tech,3,2022,student622@college.edu,Bangalore
STU0623,Student_623,Female,2005-10-25,7,B.Tech,5,2023,student623@college.edu,Kolkata
STU0624,Student_624,Male,2002-01-01,8,B.Tech,7,2024,student624@college.edu,Indore
STU0625,Student_625,Female,2004-08-23,1,B.Tech,1,2019,student625@college.edu,Chennai
STU0626,Student_626,Male,2002-05-25,2,B.Tech,3,2020,student626@college.edu,Mumbai
STU0627,Student_627,Female,2003-09-07,3,B.Tech,5,2021,student627@college.edu,Mumbai
STU0628,Student_628,Female,2002-05-02,4,B.Tech,7,2022,student628@college.edu,Bangalore
STU0629,Student_629,Female,2005-08-23,5,B.Tech,1,2023,student629@college.edu,Jaipur
STU0630,Student_630,Female,2005-01-05,6,B.Tech,3,2024,student630@college.edu,Kolkata
STU0631,Student_631,Female,2005-06-02,7,B.Tech,5,2019,student631@college.edu,Indore
STU0632,Student_632,Male,2005-09-19,8,B.Tech,7,2020,student632@college.edu,Jaipur
STU0633,Student_633,Male,2003-09-02,1,B.Tech,1,2021,student633@college.edu,Lucknow
STU0634,Student_634,Male,2005-07-14,2,B.Tech,3,2022,student634@college.edu,Mumbai
STU0635,Student_635,Male,2002-12-13,3,B.Tech,5,2023,student635@college.edu,Mumbai
STU0636,Student_636,Male,2005-10-05,4,B.Tech,7,2024,student636@college.edu,Chennai
STU0637,Student_637,Female,2005-10-22,5,B.Tech,1,2019,student637@college.edu,Pune
STU0638,Student_638,Male,2004-01-13,6,B.Tech,3,2020,student638@college.edu,Bhopal
STU0639,Student_639,Male,2001-02-06,7,B.Tech,5,2021,student639@college.edu,Delhi
STU0640,Student_640,Male,2003-02-03,8,B.Tech,7,2022,student640@college.edu,Mumbai
STU0641,Student_641,Male,2001-11-16,1,B.Tech,1,2023,student641@college.edu,Delhi
STU0642,Student_642,Male,2005-10-02,2,B.Tech,3,2024,student642@college.edu,Delhi
STU0643,Student_643,Female,2001-02-26,3,B.Tech,5,2019,student643@college.edu,Indore
STU0644,Student_644,Female,2002-07-23,4,B.Tech,7,2020,student644@college.edu,Kolkata
STU0645,Student_645,Female,2005-08-07,5,B.Tech,1,2021,student645@college.edu,Chennai
STU0646,Student_646,Male,2004-10-12,6,B.Tech,3,2022,student646@college.edu,Pune
STU0647,Student_647,Male,2004-09-26,7,B.Tech,5,2023,student647@college.edu,Indore
STU0648,Student_648,Female,2003-09-12,8,B.Tech,7,2024,student648@college.edu,Delhi
STU0649,Student_649,Male,2002-05-25,1,B.Tech,1,2019,student649@college.edu,Bhopal
STU0650,Student_650,Female,2005-08-25,2,B.Tech,3,2020,student650@college.edu,Mumbai
STU0651,Student_651,Male,2005-05-06,3,B.Tech,5,2021,student651@college.edu,Delhi
STU0652,Student_652,Female,2002-12-20,4,B.Tech,7,2022,student652@college.edu,Mumbai
STU0653,Student_653,Female,2005-04-09,5,B.Tech,1,2023,student653@college.edu,Bangalore
STU0654,Student_654,Male,2001-02-02,6,B.Tech,3,2024,student654@college.edu,Bhopal
STU0655,Student_655,Male,2003-08-10,7,B.Tech,5,2019,student655@college.edu,Kolkata
STU0656,Student_656,Male,2005-06-24,8,B.Tech,7,2020,student656@college.edu,Lucknow
STU0657,Student_657,Male,2005-11-08,1,B.Tech,1,2021,student657@college.edu,Mumbai
STU0658,Student_658,Female,2002-11-13,2,B.Tech,3,2022,student658@college.edu,Pune
STU0659,Student_659,Male,2002-10-04,3,B.Tech,5,2023,student659@college.edu,Delhi
STU0660,Student_660,Male,2002-06-27,4,B.Tech,7,2024,student660@college.edu,Bhopal
STU0661,Student_661,Male,2005-03-05,5,B.Tech,1,2019,student661@college.edu,Delhi
STU0662,Student_662,Male,2005-02-24,6,B.Tech,3,2020,student662@college.edu,Indore
STU0663,Student_663,Female,2001-11-23,7,B.Tech,5,2021,student663@college.edu,Kolkata
STU0664,Student_664,Female,2001-12-12,8,B.Tech,7,2022,student664@college.edu,Lucknow
STU0665,Student_665,Female,2003-07-21,1,B.Tech,1,2023,student665@college.edu,Kolkata
STU0666,Student_666,Female,2002-01-13,2,B.Tech,3,2024,student666@college.edu,Bhopal
STU0667,Student_667,Male,2003-05-15,3,B.Tech,5,2019,student667@college.edu,Chennai
STU0668,Student_668,Male,2001-10-31,4,B.Tech,7,2020,student668@college.edu,Delhi
STU0669,Student_669,Female,2002-10-10,5,B.Tech,1,2021,student669@college.edu,Lucknow
STU0670,Student_670,Male,2003-01-25,6,B.Tech,3,2022,student670@college.edu,Indore
STU0671,Student_671,Female,2005-06-17,7,B.Tech,5,2023,student671@college.edu,Delhi
STU0672,Student_672,Male,2003-01-21,8,B.Tech,7,2024,student672@college.edu,Bangalore
STU0673,Student_673,Female,2005-09-09,1,B.Tech,1,2019,student673@college.edu,Bhopal
STU0674,Student_674,Female,2005-10-30,2,B.Tech,3,2020,student674@college.edu,Chennai
STU0675,Student_675,Female,2002-12-06,3,B.Tech,5,2021,student675@college.edu,Pune
STU0676,Student_676,Female,2004-07-20,4,B.Tech,7,2022,student676@college.edu,Chennai
STU0677,Student_677,Male,2005-10-13,5,B.Tech,1,2023,student677@college.edu,Pune
STU0678,Student_678,Male,2001-12-28,6,B.Tech,3,2024,student678@college.edu,Kolkata
STU0679,Student_679,Female,2002-08-28,7,B.Tech,5,2019,student679@college.edu,Bangalore
STU0680,Student_680,Male,2005-08-16,8,B.Tech,7,2020,student680@college.edu,Chennai
STU0681,Student_681,Male,2003-03-22,1,B.Tech,1,2021,student681@college.edu,Pune
STU0682,Student_682,Female,2003-09-09,2,B.Tech,3,2022,student682@college.edu,Pune
STU0683,Student_683,Male,2001-12-28,3,B.Tech,5,2023,student683@college.edu,Kolkata
STU0684,Student_684,Male,2001-03-06,4,B.Tech,7,2024,student684@college.edu,Indore
STU0685,Student_685,Female,2002-09-21,5,B.Tech,1,2019,student685@college.edu,Indore
STU0686,Student_686,Female,2005-09-26,6,B.Tech,3,2020,student686@college.edu,Indore
STU0687,Student_687,Female,2005-11-25,7,B.Tech,5,2021,student687@college.edu,Mumbai
STU0688,Student_688,Female,2001-01-06,8,B.Tech,7,2022,student688@college.edu,Lucknow
STU0689,Student_689,Male,2001-02-28,1,B.Tech,1,2023,student689@college.edu,Pune
STU0690,Student_690,Male,2003-03-05,2,B.Tech,3,2024,student690@college.edu,Chennai
STU0691,Student_691,Female,2003-05-09,3,B.Tech,5,2019,student691@college.edu,Pune
STU0692,Student_692,Male,2001-12-14,4,B.Tech,7,2020,student692@college.edu,Bangalore
STU0693,Student_693,Female,2003-03-26,5,B.Tech,1,2021,student693@college.edu,Kolkata
STU0694,Student_694,Female,2004-07-22,6,B.Tech,3,2022,student694@college.edu,Kolkata
STU0695,Student_695,Female,2001-04-04,7,B.Tech,5,2023,student695@college.edu,Bangalore
STU0696,Student_696,Male,2004-12-27,8,B.Tech,7,2024,student696@college.edu,Kolkata
STU0697,Student_697,Male,2002-04-19,1,B.Tech,1,2019,student697@college.edu,Bangalore
STU0698,Student_698,Female,2002-01-03,2,B.Tech,3,2020,student698@college.edu,Chennai
STU0699,Student_699,Female,2001-01-08,3,B.Tech,5,2021,student699@college.edu,Bangalore
STU0700,Student_700,Female,2004-06-23,4,B.Tech,7,2022,student700@college.edu,Bhopal
STU0701,Student_701,Female,2005-06-21,5,B.Tech,1,2023,student701@college.edu,Mumbai
STU0702,Student_702,Male,2001-04-16,6,B.Tech,3,2024,student702@college.edu,Delhi
STU0703,Student_703,Male,2003-02-16,7,B.Tech,5,2019,student703@college.edu,Pune
STU0704,Student_704,Male,2005-05-28,8,B.Tech,7,2020,student704@college.edu,Lucknow
STU0705,Student_705,Female,2001-03-26,1,B.Tech,1,2021,student705@college.edu,Pune
STU0706,Student_706,Female,2004-03-04,2,B.Tech,3,2022,student706@college.edu,Delhi
STU0707,Student_707,Male,2005-11-09,3,B.Tech,5,2023,student707@college.edu,Pune
STU0708,Student_708,Female,2004-02-06,4,B.Tech,7,2024,student708@college.edu,Kolkata
STU0709,Student_709,Female,2004-09-21,5,B.Tech,1,2019,student709@college.edu,Indore
STU0710,Student_710,Female,2004-03-13,6,B.Tech,3,2020,student710@college.edu,Lucknow
STU0711,Student_711,Male,2003-04-19,7,B.Tech,5,2021,student711@college.edu,Lucknow
STU0712,Student_712,Male,2002-11-14,8,B.Tech,7,2022,student712@college.edu,Jaipur
STU0713,Student_713,Female,2002-01-24,1,B.Tech,1,2023,student713@college.edu,Pune
STU0714,Student_714,Male,2001-09-10,2,B.Tech,3,2024,student714@college.edu,Mumbai
STU0715,Student_715,Male,2004-09-19,3,B.Tech,5,2019,student715@college.edu,Lucknow
STU0716,Student_716,Male,2002-11-24,4,B.Tech,7,2020,student716@college.edu,Pune
STU0717,Student_717,Male,2003-06-24,5,B.Tech,1,2021,student717@college.edu,Bhopal
STU0718,Student_718,Female,2005-04-30,6,B.Tech,3,2022,student718@college.edu,Bhopal
STU0719,Student_719,Male,2002-12-25,7,B.Tech,5,2023,student719@college.edu,Bhopal
STU0720,Student_720,Female,2003-10-14,8,B.Tech,7,2024,student720@college.edu,Chennai
STU0721,Student_721,Male,2004-03-05,1,B.Tech,1,2019,student721@college.edu,Bhopal
STU0722,Student_722,Female,2004-06-16,2,B.Tech,3,2020,student722@college.edu,Kolkata
STU0723,Student_723,Male,2002-05-11,3,B.Tech,5,2021,student723@college.edu,Indore
STU0724,Student_724,Male,2004-07-29,4,B.Tech,7,2022,student724@college.edu,Delhi
STU0725,Student_725,Male,2003-08-27,5,B.Tech,1,2023,student725@college.edu,Delhi
STU0726,Student_726,Female,2005-09-01,6,B.Tech,3,2024,student726@college.edu,Delhi
STU0727,Student_727,Female,2004-10-07,7,B.Tech,5,2019,student727@college.edu,Pune
STU0728,Student_728,Male,2004-09-03,8,B.Tech,7,2020,student728@college.edu,Mumbai
STU0729,Student_729,Female,2003-04-18,1,B.Tech,1,2021,student729@college.edu,Jaipur
STU0730,Student_730,Female,2002-07-12,2,B.Tech,3,2022,student730@college.edu,Mumbai
STU0731,Student_731,Female,2002-10-15,3,B.Tech,5,2023,student731@college.edu,Bhopal
STU0732,Student_732,Male,2004-11-18,4,B.Tech,7,2024,student732@college.edu,Bangalore
STU0733,Student_733,Male,2003-03-17,5,B.Tech,1,2019,student733@college.edu,Chennai
STU0734,Student_734,Female,2005-05-12,6,B.Tech,3,2020,student734@college.edu,Kolkata
STU0735,Student_735,Male,2001-09-20,7,B.Tech,5,2021,student735@college.edu,Bangalore
STU0736,Student_736,Female,2005-10-14,8,B.Tech,7,2022,student736@college.edu,Chennai
STU0737,Student_737,Male,2002-08-24,1,B.Tech,1,2023,student737@college.edu,Lucknow
STU0738,Student_738,Female,2003-02-13,2,B.Tech,3,2024,student738@college.edu,Mumbai
STU0739,Student_739,Male,2004-07-15,3,B.Tech,5,2019,student739@college.edu,Bangalore
STU0740,Student_740,Female,2004-03-24,4,B.Tech,7,2020,student740@college.edu,Pune
STU0741,Student_741,Male,2001-07-16,5,B.Tech,1,2021,student741@college.edu,Pune
STU0742,Student_742,Female,2005-01-03,6,B.Tech,3,2022,student742@college.edu,Kolkata
STU0743,Student_743,Male,2004-01-12,7,B.Tech,5,2023,student743@college.edu,Kolkata
STU0744,Student_744,Male,2001-09-24,8,B.Tech,7,2024,student744@college.edu,Indore
STU0745,Student_745,Male,2004-08-03,1,B.Tech,1,2019,student745@college.edu,Bangalore
STU0746,Student_746,Male,2002-01-01,2,B.Tech,3,2020,student746@college.edu,Pune
STU0747,Student_747,Female,2004-01-02,3,B.Tech,5,2021,student747@college.edu,Lucknow
STU0748,Student_748,Female,2005-12-05,4,B.Tech,7,2022,student748@college.edu,Kolkata
STU0749,Student_749,Female,2003-10-12,5,B.Tech,1,2023,student749@college.edu,Bhopal
STU0750,Student_750,Female,2001-03-31,6,B.Tech,3,2024,student750@college.edu,Jaipur
STU0751,Student_751,Female,2005-01-31,7,B.Tech,5,2019,student751@college.edu,Chennai
STU0752,Student_752,Female,2002-02-22,8,B.Tech,7,2020,student752@college.edu,Kolkata
STU0753,Student_753,Male,2004-02-12,1,B.Tech,1,2021,student753@college.edu,Indore
STU0754,Student_754,Female,2001-04-17,2,B.Tech,3,2022,student754@college.edu,Indore
STU0755,Student_755,Male,2004-09-02,3,B.Tech,5,2023,student755@college.edu,Indore
STU0756,Student_756,Male,2005-11-18,4,B.Tech,7,2024,student756@college.edu,Indore
STU0757,Student_757,Female,2002-03-11,5,B.Tech,1,2019,student757@college.edu,Jaipur
STU0758,Student_758,Male,2001-06-10,6,B.Tech,3,2020,student758@college.edu,Indore
STU0759,Student_759,Female,2003-10-05,7,B.Tech,5,2021,student759@college.edu,Kolkata
STU0760,Student_760,Female,2004-12-27,8,B.Tech,7,2022,student760@college.edu,Mumbai
STU0761,Student_761,Male,2002-07-10,1,B.Tech,1,2023,student761@college.edu,Mumbai
STU0762,Student_762,Female,2004-12-02,2,B.Tech,3,2024,student762@college.edu,Kolkata
STU0763,Student_763,Male,2005-10-25,3,B.Tech,5,2019,student763@college.edu,Delhi
STU0764,Student_764,Male,2001-06-04,4,B.Tech,7,2020,student764@college.edu,Chennai
STU0765,Student_765,Male,2005-04-21,5,B.Tech,1,2021,student765@college.edu,Bhopal
STU0766,Student_766,Male,2004-05-04,6,B.Tech,3,2022,student766@college.edu,Indore
STU0767,Student_767,Female,2001-11-23,7,B.Tech,5,2023,student767@college.edu,Indore
STU0768,Student_768,Male,2003-05-10,8,B.Tech,7,2024,student768@college.edu,Delhi
STU0769,Student_769,Female,2005-05-19,1,B.Tech,1,2019,student769@college.edu,Bhopal
STU0770,Student_770,Male,2003-01-31,2,B.Tech,3,2020,student770@college.edu,Indore
STU0771,Student_771,Male,2003-09-24,3,B.Tech,5,2021,student771@college.edu,Pune
STU0772,Student_772,Male,2003-10-13,4,B.Tech,7,2022,student772@college.edu,Lucknow
STU0773,Student_773,Female,2004-12-25,5,B.Tech,1,2023,student773@college.edu,Jaipur
STU0774,Student_774,Female,2003-12-28,6,B.Tech,3,2024,student774@college.edu,Jaipur
STU0775,Student_775,Female,2005-08-22,7,B.Tech,5,2019,student775@college.edu,Chennai
STU0776,Student_776,Male,2002-10-21,8,B.Tech,7,2020,student776@college.edu,Lucknow
STU0777,Student_777,Female,2003-09-30,1,B.Tech,1,2021,student777@college.edu,Mumbai
STU0778,Student_778,Male,2002-11-27,2,B.Tech,3,2022,student778@college.edu,Chennai
STU0779,Student_779,Female,2001-11-12,3,B.Tech,5,2023,student779@college.edu,Jaipur
STU0780,Student_780,Male,2001-03-12,4,B.Tech,7,2024,student780@college.edu,Delhi
STU0781,Student_781,Male,2003-05-25,5,B.Tech,1,2019,student781@college.edu,Indore
STU0782,Student_782,Male,2001-07-08,6,B.Tech,3,2020,student782@college.edu,Chennai
STU0783,Student_783,Female,2002-02-28,7,B.Tech,5,2021,student783@college.edu,Pune
STU0784,Student_784,Female,2004-07-22,8,B.Tech,7,2022,student784@college.edu,Chennai
STU0785,Student_785,Female,2002-08-16,1,B.Tech,1,2023,student785@college.edu,Indore
STU0786,Student_786,Male,2004-07-12,2,B.Tech,3,2024,student786@college.edu,Lucknow
STU0787,Student_787,Male,2003-12-21,3,B.Tech,5,2019,student787@college.edu,Kolkata
STU0788,Student_788,Male,2004-03-13,4,B.Tech,7,2020,student788@college.edu,Pune
STU0789,Student_789,Female,2002-02-24,5,B.Tech,1,2021,student789@college.edu,Bhopal
STU0790,Student_790,Male,2005-09-07,6,B.Tech,3,2022,student790@college.edu,Chennai
STU0791,Student_791,Male,2005-01-26,7,B.Tech,5,2023,student791@college.edu,Jaipur
STU0792,Student_792,Male,2002-10-01,8,B.Tech,7,2024,student792@college.edu,Indore
STU0793,Student_793,Female,2001-08-07,1,B.Tech,1,2019,student793@college.edu,Bangalore
STU0794,Student_794,Female,2001-07-29,2,B.Tech,3,2020,student794@college.edu,Bangalore
STU0795,Student_795,Male,2001-08-01,3,B.Tech,5,2021,student795@college.edu,Chennai
STU0796,Student_796,Female,2002-09-06,4,B.Tech,7,2022,student796@college.edu,Chennai
STU0797,Student_797,Female,2005-01-13,5,B.Tech,1,2023,student797@college.edu,Delhi
STU0798,Student_798,Male,2004-08-09,6,B.Tech,3,2024,student798@college.edu,Indore
STU0799,Student_799,Female,2005-06-20,7,B.Tech,5,2019,student799@college.edu,Kolkata
STU0800,Student_800,Male,2003-02-02,8,B.Tech,7,2020,student800@college.edu,Indore
STU0801,Student_801,Male,2002-08-07,1,B.Tech,1,2021,student801@college.edu,Indore
STU0802,Student_802,Female,2004-08-11,2,B.Tech,3,2022,student802@college.edu,Lucknow
STU0803,Student_803,Female,2003-03-28,3,B.Tech,5,2023,student803@college.edu,Chennai
STU0804,Student_804,Male,2005-10-08,4,B.Tech,7,2024,student804@college.edu,Bhopal
STU0805,Student_805,Male,2002-04-12,5,B.Tech,1,2019,student805@college.edu,Bangalore
STU0806,Student_806,Female,2004-04-23,6,B.Tech,3,2020,student806@college.edu,Pune
STU0807,Student_807,Male,2004-05-25,7,B.Tech,5,2021,student807@college.edu,Mumbai
STU0808,Student_808,Female,2002-01-22,8,B.Tech,7,2022,student808@college.edu,Chennai
STU0809,Student_809,Male,2005-05-06,1,B.Tech,1,2023,student809@college.edu,Jaipur
STU0810,Student_810,Female,2005-05-31,2,B.Tech,3,2024,student810@college.edu,Bangalore
STU0811,Student_811,Male,2004-01-19,3,B.Tech,5,2019,student811@college.edu,Mumbai
STU0812,Student_812,Male,2005-03-22,4,B.Tech,7,2020,student812@college.edu,Indore
STU0813,Student_813,Female,2001-02-04,5,B.Tech,1,2021,student813@college.edu,Jaipur
STU0814,Student_814,Male,2003-07-03,6,B.Tech,3,2022,student814@college.edu,Kolkata
STU0815,Student_815,Female,2005-04-14,7,B.Tech,5,2023,student815@college.edu,Kolkata
STU0816,Student_816,Female,2003-07-21,8,B.Tech,7,2024,student816@college.edu,Bangalore
STU0817,Student_817,Male,2002-04-22,1,B.Tech,1,2019,student817@college.edu,Chennai
STU0818,Student_818,Female,2003-09-28,2,B.Tech,3,2020,student818@college.edu,Indore
STU0819,Student_819,Male,2004-04-22,3,B.Tech,5,2021,student819@college.edu,Bangalore
STU0820,Student_820,Male,2003-10-21,4,B.Tech,7,2022,student820@college.edu,Kolkata
STU0821,Student_821,Male,2004-09-17,5,B.Tech,1,2023,student821@college.edu,Pune
STU0822,Student_822,Male,2001-10-24,6,B.Tech,3,2024,student822@college.edu,Bhopal
STU0823,Student_823,Male,2005-03-21,7,B.Tech,5,2019,student823@college.edu,Kolkata
STU0824,Student_824,Male,2004-11-13,8,B.Tech,7,2020,student824@college.edu,Mumbai
STU0825,Student_825,Male,2004-06-19,1,B.Tech,1,2021,student825@college.edu,Kolkata
STU0826,Student_826,Female,2004-04-24,2,B.Tech,3,2022,student826@college.edu,Delhi
STU0827,Student_827,Female,2004-08-09,3,B.Tech,5,2023,student827@college.edu,Pune
STU0828,Student_828,Female,2001-11-14,4,B.Tech,7,2024,student828@college.edu,Jaipur
STU0829,Student_829,Female,2005-02-19,5,B.Tech,1,2019,student829@college.edu,Kolkata
STU0830,Student_830,Male,2005-04-28,6,B.Tech,3,2020,student830@college.edu,Mumbai
STU0831,Student_831,Male,2004-07-23,7,B.Tech,5,2021,student831@college.edu,Indore
STU0832,Student_832,Female,2002-05-30,8,B.Tech,7,2022,student832@college.edu,Kolkata
STU0833,Student_833,Female,2002-09-16,1,B.Tech,1,2023,student833@college.edu,Jaipur
STU0834,Student_834,Male,2003-01-14,2,B.Tech,3,2024,student834@college.edu,Bangalore
STU0835,Student_835,Female,2002-06-07,3,B.Tech,5,2019,student835@college.edu,Lucknow
STU0836,Student_836,Female,2004-10-30,4,B.Tech,7,2020,student836@college.edu,Pune
STU0837,Student_837,Female,2005-08-26,5,B.Tech,1,2021,student837@college.edu,Jaipur
STU0838,Student_838,Male,2001-08-14,6,B.Tech,3,2022,student838@college.edu,Delhi
STU0839,Student_839,Male,2005-09-20,7,B.Tech,5,2023,student839@college.edu,Bhopal
STU0840,Student_840,Female,2004-07-20,8,B.Tech,7,2024,student840@college.edu,Mumbai
STU0841,Student_841,Male,2003-05-07,1,B.Tech,1,2019,student841@college.edu,Jaipur
STU0842,Student_842,Female,2004-06-07,2,B.Tech,3,2020,student842@college.edu,Bangalore
STU0843,Student_843,Male,2002-04-18,3,B.Tech,5,2021,student843@college.edu,Lucknow
STU0844,Student_844,Male,2004-07-26,4,B.Tech,7,2022,student844@college.edu,Pune
STU0845,Student_845,Male,2003-10-13,5,B.Tech,1,2023,student845@college.edu,Kolkata
STU0846,Student_846,Male,2002-06-27,6,B.Tech,3,2024,student846@college.edu,Mumbai
STU0847,Student_847,Male,2002-07-31,7,B.Tech,5,2019,student847@college.edu,Bangalore
STU0848,Student_848,Male,2002-07-31,8,B.Tech,7,2020,student848@college.edu,Delhi
STU0849,Student_849,Male,2005-10-28,1,B.Tech,1,2021,student849@college.edu,Delhi
STU0850,Student_850,Female,2005-10-01,2,B.Tech,3,2022,student850@college.edu,Pune
STU0851,Student_851,Male,2004-10-03,3,B.Tech,5,2023,student851@college.edu,Jaipur
STU0852,Student_852,Female,2001-10-14,4,B.Tech,7,2024,student852@college.edu,Kolkata
STU0853,Student_853,Female,2005-08-26,5,B.Tech,1,2019,student853@college.edu,Indore
STU0854,Student_854,Female,2005-11-09,6,B.Tech,3,2020,student854@college.edu,Delhi
STU0855,Student_855,Male,2001-03-18,7,B.Tech,5,2021,student855@college.edu,Mumbai
STU0856,Student_856,Female,2002-07-05,8,B.Tech,7,2022,student856@college.edu,Kolkata
STU0857,Student_857,Female,2002-11-27,1,B.Tech,1,2023,student857@college.edu,Delhi
STU0858,Student_858,Male,2002-10-12,2,B.Tech,3,2024,student858@college.edu,Bangalore
STU0859,Student_859,Male,2004-03-12,3,B.Tech,5,2019,student859@college.edu,Kolkata
STU0860,Student_860,Male,2004-12-15,4,B.Tech,7,2020,student860@college.edu,Chennai
STU0861,Student_861,Male,2004-11-25,5,B.Tech,1,2021,student861@college.edu,Pune
STU0862,Student_862,Female,2002-04-23,6,B.Tech,3,2022,student862@college.edu,Mumbai
STU0863,Student_863,Male,2003-01-21,7,B.Tech,5,2023,student863@college.edu,Pune
STU0864,Student_864,Female,2001-10-22,8,B.Tech,7,2024,student864@college.edu,Mumbai
STU0865,Student_865,Male,2002-11-18,1,B.Tech,1,2019,student865@college.edu,Kolkata
STU0866,Student_866,Male,2002-02-14,2,B.Tech,3,2020,student866@college.edu,Lucknow
STU0867,Student_867,Male,2003-10-05,3,B.Tech,5,2021,student867@college.edu,Delhi
STU0868,Student_868,Male,2001-08-07,4,B.Tech,7,2022,student868@college.edu,Bangalore
STU0869,Student_869,Female,2005-05-07,5,B.Tech,1,2023,student869@college.edu,Indore
STU0870,Student_870,Male,2003-03-30,6,B.Tech,3,2024,student870@college.edu,Mumbai
STU0871,Student_871,Male,2002-11-17,7,B.Tech,5,2019,student871@college.edu,Jaipur
STU0872,Student_872,Male,2001-08-03,8,B.Tech,7,2020,student872@college.edu,Mumbai
STU0873,Student_873,Female,2003-04-14,1,B.Tech,1,2021,student873@college.edu,Bhopal
STU0874,Student_874,Male,2004-03-24,2,B.Tech,3,2022,student874@college.edu,Delhi
STU0875,Student_875,Male,2004-09-25,3,B.Tech,5,2023,student875@college.edu,Indore
STU0876,Student_876,Male,2001-11-10,4,B.Tech,7,2024,student876@college.edu,Kolkata
STU0877,Student_877,Female,2005-04-29,5,B.Tech,1,2019,student877@college.edu,Mumbai
STU0878,Student_878,Male,2001-05-22,6,B.Tech,3,2020,student878@college.edu,Lucknow
STU0879,Student_879,Female,2001-01-26,7,B.Tech,5,2021,student879@college.edu,Indore
STU0880,Student_880,Female,2005-10-28,8,B.Tech,7,2022,student880@college.edu,Bangalore
STU0881,Student_881,Female,2004-03-02,1,B.Tech,1,2023,student881@college.edu,Delhi
STU0882,Student_882,Male,2004-11-05,2,B.Tech,3,2024,student882@college.edu,Mumbai
STU0883,Student_883,Male,2001-02-05,3,B.Tech,5,2019,student883@college.edu,Indore
STU0884,Student_884,Female,2001-01-17,4,B.Tech,7,2020,student884@college.edu,Jaipur
STU0885,Student_885,Male,2005-11-11,5,B.Tech,1,2021,student885@college.edu,Mumbai
STU0886,Student_886,Male,2003-03-17,6,B.Tech,3,2022,student886@college.edu,Bhopal
STU0887,Student_887,Female,2005-11-07,7,B.Tech,5,2023,student887@college.edu,Mumbai
STU0888,Student_888,Male,2001-11-20,8,B.Tech,7,2024,student888@college.edu,Kolkata
STU0889,Student_889,Female,2001-06-18,1,B.Tech,1,2019,student889@college.edu,Kolkata
STU0890,Student_890,Male,2001-11-09,2,B.Tech,3,2020,student890@college.edu,Delhi
STU0891,Student_891,Female,2003-12-09,3,B.Tech,5,2021,student891@college.edu,Chennai
STU0892,Student_892,Male,2001-05-17,4,B.Tech,7,2022,student892@college.edu,Chennai
STU0893,Student_893,Female,2002-01-14,5,B.Tech,1,2023,student893@college.edu,Pune
STU0894,Student_894,Male,2004-05-27,6,B.Tech,3,2024,student894@college.edu,Kolkata
STU0895,Student_895,Female,2002-06-29,7,B.Tech,5,2019,student895@college.edu,Pune
STU0896,Student_896,Male,2002-09-01,8,B.Tech,7,2020,student896@college.edu,Kolkata
STU0897,Student_897,Female,2001-08-12,1,B.Tech,1,2021,student897@college.edu,Pune
STU0898,Student_898,Male,2002-06-27,2,B.Tech,3,2022,student898@college.edu,Indore
STU0899,Student_899,Female,2004-03-25,3,B.Tech,5,2023,student899@college.edu,Pune
STU0900,Student_900,Female,2005-05-22,4,B.Tech,7,2024,student900@college.edu,Jaipur
STU0901,Student_901,Female,2005-10-14,5,B.Tech,1,2019,student901@college.edu,Chennai
STU0902,Student_902,Female,2002-04-20,6,B.Tech,3,2020,student902@college.edu,Pune
